"country"	"country_code"	"age"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Kenya"	404	"10-14"	3181.734	3424.218	3596.484	3775.353	3987.356	4173.626	4355.117	4458.072	4530.543	4585.663	4608.184	4567.961	4611.012	4550.565	4460.102	4393.955	4178.468
"Kenya"	404	"15-19"	2776.055	3146.853	3387.468	3559.062	3729.923	3945.316	4133.186	4308.753	4416.229	4485.334	4517.194	4559.137	4518.452	4555.91	4508.128	4405.344	4348.14
"Kenya"	404	"20-24"	2330.876	2738.686	3104.82	3339.375	3501.142	3678.806	3894.573	4076.405	4253.659	4361.182	4436.651	4475.863	4488.312	4487.59	4498.228	4455.127	4325.571
"Kenya"	404	"25-29"	2063.504	2285.784	2685.637	3045.682	3275.74	3443.547	3620.781	3819.408	4002.457	4179.178	4286.104	4349.605	4393.224	4394.46	4410.535	4430.933	4385.368
"Kenya"	404	"30-34"	1953.771	2004.537	2221.266	2611.051	2957.1	3188.393	3348.404	3531.565	3720.404	3897.775	4077.798	4172.251	4237.397	4285.395	4297.737	4309.264	4319.328
"Kenya"	404	"35-39"	1652.231	1881.002	1931.853	2138.4	2514.926	2853.487	3077.242	3237.054	3408.75	3594.675	3773.975	3938.092	4057.179	4100.614	4149.217	4184.944	4166.293
"Kenya"	404	"40-44"	1257.492	1582.892	1803.597	1852.146	2051.545	2413.505	2742.464	2959.202	3117.962	3284.243	3460.466	3637.916	3797.808	3921.801	3958.55	4008.362	4033.659
"Kenya"	404	"45-49"	905.307	1205.621	1519.078	1730.176	1777.372	1971.89	2323.118	2638.895	2851.216	3001.116	3162.111	3332.48	3511.051	3664.58	3782.754	3833.299	3863.722
"Kenya"	404	"50-54"	685.047	868.247	1157.022	1457.305	1661.18	1708.353	1895.565	2233.747	2543.393	2745.48	2891.082	3047.823	3211.014	3385.719	3543.24	3651.894	3696.859
"Kenya"	404	"55-59"	583.817	653.101	828.529	1104.314	1392.421	1587.689	1633.059	1814.002	2139.088	2434.521	2632.205	2771.649	2925.953	3081.558	3251.96	3404.261	3508.761
"Kenya"	404	"60-64"	497.139	547.293	612.549	777.255	1037.303	1307.936	1492.441	1535.959	1707.707	2015.819	2295.767	2482.806	2617.793	2762.784	2917.688	3070.496	3231.075
"Kenya"	404	"65-69"	385.733	449.608	495.148	554.749	704.989	941.357	1188.333	1358.782	1398.844	1555.815	1838.822	2093.199	2267.17	2396.902	2527.546	2680.983	2819.469
"Kenya"	404	"70-74"	245.761	326.972	381.54	420.874	472.422	601.224	803.556	1015.646	1162.019	1197.834	1334.586	1579.576	1803.833	1956.054	2069.817	2188.02	2326.098
"Kenya"	404	"75-79"	134.542	186.664	248.925	290.939	321.811	362.276	462.494	618.826	782.638	897.685	928.407	1037.012	1230.298	1410.266	1530.848	1621.867	1721.21
"Kenya"	404	"80-84"	79.091	85.463	119.079	158.923	186.469	207.225	234.257	299.645	402.11	510.035	585.712	611.792	683.714	814.811	935.498	1016.944	1083.4
"Kenya"	404	"85-89"	35.179	38.168	41.582	58.136	77.919	91.963	102.82	116.384	149.504	201.591	257.713	299.143	313.706	353.328	422.415	484.986	531.314
"Kenya"	404	"90-94"	9.29	11.604	12.696	13.901	19.524	26.381	31.354	35.225	40.032	51.65	70.497	91.434	106.644	112.676	127.397	152.494	176.807
"Kenya"	404	"95-99"	1.414	1.832	2.309	2.54	2.799	3.962	5.409	6.443	7.314	8.344	10.969	15.168	19.635	23.082	24.587	28.194	33.889
"Kenya"	404	"100+"	0.121	0.148	0.193	0.245	0.271	0.301	0.43	0.588	0.71	0.805	0.94	1.245	1.722	2.241	2.665	2.861	3.298
"Madagascar"	450	"0-4"	2084.234	2298.684	2483.235	2657.256	2842.051	3054.789	3206.667	3369.506	3492.905	3616.628	3702.541	3762.408	3831.515	3868.329	3878.773	3865.316	3872.114
"Madagascar"	450	"5-9"	1839.925	2064.187	2280.979	2469.129	2644.182	2831.656	3037.534	3195.392	3361.963	3488.129	3610.854	3684.538	3754.058	3811.359	3858.584	3868.373	3868.23
"Madagascar"	450	"10-14"	1640.172	1830.359	2055.231	2273.554	2466.29	2638.393	2826.659	3031.458	3190.876	3365.607	3483.247	3604.299	3671.029	3749.084	3797.269	3852.002	3862.856
"Madagascar"	450	"15-19"	1490.137	1630.51	1820.892	2046.367	2265.436	2457.998	2635.687	2815.472	3025.434	3188.204	3359.702	3470.038	3588.577	3665	3754.508	3787.501	3838.874
"Madagascar"	450	"20-24"	1342.426	1479.102	1620.512	1810.668	2039.004	2263.503	2447.471	2628.034	2811.566	3017.01	3179.151	3349.465	3466.045	3573.598	3632.35	3748.491	3771.034
"Madagascar"	450	"25-29"	1128.251	1329.187	1467.405	1608.499	1800.723	2031.441	2251.317	2440.467	2619.432	2804.486	2993.971	3151.931	3333.183	3452.463	3551.745	3620.105	3728.392
"Madagascar"	450	"30-34"	925.775	1114.984	1315.832	1453.788	1598.002	1789.677	2021.114	2238.111	2424.761	2595.538	2789.813	2969.547	3132.805	3300.254	3432.988	3525.346	3591.708
"Madagascar"	450	"35-39"	723.734	912.599	1101.392	1302.993	1441.084	1584.972	1777.934	2005.724	2228.458	2410.899	2576.518	2776.199	2957.735	3120.15	3279.948	3407.928	3507.52
"Madagascar"	450	"40-44"	663.626	711.165	899.011	1087.749	1288.734	1427.808	1570.309	1761.056	1990.136	2213.613	2391.97	2555.922	2757.003	2941.285	3100.507	3258.252	3389.837
"Madagascar"	450	"45-49"	551.813	649.539	698.052	884.358	1072.925	1273.22	1412.385	1554.872	1743.272	1972.293	2194.222	2370.895	2537.616	2740.025	2917.162	3077.529	3242.694
"Madagascar"	450	"50-54"	439.804	536.635	633.932	683.793	868.842	1056.747	1256	1393.848	1537.548	1726.385	1951.865	2173.466	2350.869	2512.768	2711.408	2895.319	3050.239
"Madagascar"	450	"55-59"	354.08	423.055	518.422	615.174	665.935	849.714	1035.101	1233.458	1370.873	1514.311	1702.949	1925.638	2147.083	2320.727	2493.777	2676.471	2864.355
"Madagascar"	450	"60-64"	278.317	333.475	401.142	494.562	590.107	641.906	821.282	1003.827	1199.392	1339.193	1480.054	1668.869	1885.483	2108.073	2274.847	2450.98	2629.119
"Madagascar"	450	"65-69"	205.979	251.747	304.62	369.221	459.256	551.915	604.877	778.22	956.774	1146.748	1285.93	1428.756	1620.228	1829.692	2035.874	2207.94	2380.441
"Madagascar"	450	"70-74"	124.091	173.707	215.424	263.996	323.997	408.13	495.414	547.292	711.295	884.06	1071.387	1208.822	1344.329	1528.471	1738.998	1942.906	2104.97
"Madagascar"	450	"75-79"	77.022	93.918	134.397	170.095	212.458	266.434	340.794	418.729	470.716	621.194	780.058	956.993	1090.476	1229.612	1406.897	1601.018	1794.126
"Madagascar"	450	"80-84"	42.17	49.792	62.758	92.627	120.445	155.536	200.326	261.715	330.108	378.652	512.268	652.992	812.4	933.986	1064.396	1234.269	1431.747
"Madagascar"	450	"85-89"	17.361	21.763	26.953	35.54	54.47	74.586	99.943	132.971	180.738	234.474	277.904	380.933	497.232	630.679	742.751	855.546	1006.515
"Madagascar"	450	"90-94"	4.57	6.546	8.763	11.56	16.106	26.574	38.221	53.867	75.199	106.951	144.17	175.747	250.877	335.129	436.169	521.669	621.019
"Madagascar"	450	"95-99"	0.727	1.119	1.744	2.529	3.562	5.465	9.642	14.846	22.206	33.077	49.401	70.048	89.559	131.51	182.538	246.03	305.825
"Madagascar"	450	"100+"	0.062	0.106	0.18	0.307	0.481	0.77	1.267	2.418	4.009	6.444	10.331	16.217	24.637	32.952	50.482	73.596	104.097
"Malawi"	454	"0-4"	1632.158	1796.122	1961.082	2150.985	2314.991	2453.889	2596.94	2752.464	2858.444	2971.768	3011.29	3089.169	3169.054	3247.051	3296.049	3329.999	3212.797
"Malawi"	454	"5-9"	1436.773	1611.214	1780.859	1952.385	2143.794	2302.061	2440.32	2590.136	2745.822	2840.765	2963.956	3022.536	3082.861	3181.269	3245.38	3278.351	3308.882
"Malawi"	454	"10-14"	1288.044	1427.476	1604.92	1779.119	1949.698	2130.18	2295.203	2432.526	2589.523	2717.392	2834.297	2945.922	3010.286	3093.994	3185.028	3238.375	3268.107
"Malawi"	454	"15-19"	1088.586	1279.325	1417.792	1597.855	1767.784	1942.196	2120.489	2279.403	2417.12	2568.147	2705.856	2838.939	2953.456	3020.776	3073.06	3130.082	3194.409
"Malawi"	454	"20-24"	938.642	1079.002	1267.654	1410.959	1582.462	1747.023	1919.169	2092.501	2264.053	2394.912	2543.175	2693.295	2810.026	2936.331	2982.668	3040.443	3093.935
"Malawi"	454	"25-29"	808.213	926.836	1063.007	1258.588	1398.461	1568.549	1744.717	1898.776	2072.708	2207.505	2380.087	2519.998	2629.546	2761.461	2865.412	2912.359	2973.72
"Malawi"	454	"30-34"	681.639	788.371	907.53	1052.618	1233.621	1376.831	1551.855	1714.586	1879.432	2043.57	2190.736	2342.291	2451.919	2620.649	2723.987	2819.033	2861.829
"Malawi"	454	"35-39"	518.205	656.232	766.138	889.97	1026.994	1219.752	1362.413	1528.566	1694.894	1861.698	2018.723	2165.104	2295.366	2452.423	2579.837	2699.441	2790.039
"Malawi"	454	"40-44"	396.37	495.732	636.024	750.727	865.679	1012.883	1201.737	1336.807	1500.325	1667.305	1846.125	1980.467	2150.114	2273.61	2430.933	2518.372	2676.811
"Malawi"	454	"45-49"	284.507	381.793	483.242	622.114	735.743	851.335	997.681	1189.032	1324.793	1487.325	1655.234	1824.042	1965.961	2134.56	2258.831	2404.763	2517.438
"Malawi"	454	"50-54"	207.288	276.104	373.908	475.937	615.137	722.826	844.104	988.358	1177.439	1315.562	1484.871	1650.06	1809.099	1961.281	2120.245	2243.036	2387.67
"Malawi"	454	"55-59"	164.482	201.737	270.662	368.297	470.733	606.052	717.197	836.661	981.009	1172.667	1307.097	1476.934	1639.147	1796.031	1950.436	2114.475	2234.611
"Malawi"	454	"60-64"	147.96	159.237	196.627	265.431	363.176	462.819	600.705	711.2	830.089	976.706	1168.415	1297.131	1468.678	1632.146	1793.619	1940.189	2102.191
"Malawi"	454	"65-69"	131.933	140.778	152.969	190.472	259.269	354.665	453.836	590.341	701.089	820.686	968.704	1160.351	1286.665	1454.385	1620.512	1781.722	1927.925
"Malawi"	454	"70-74"	122.456	120.627	130.76	144.423	180.941	247.882	342.681	440.299	575.077	681.402	805.212	951.942	1137.909	1271.408	1431.231	1596.566	1758.839
"Malawi"	454	"75-79"	80.866	102.799	104.012	116.113	130.302	167.474	232.783	323.974	423.717	548.527	657.129	778.751	915.316	1095.143	1233.253	1390.942	1554.261
"Malawi"	454	"80-84"	40.632	56.947	75.838	80.73	92.934	109.952	144.021	205.834	292.969	385.845	507.78	614.218	717.912	863.578	1041.186	1163.59	1325.509
"Malawi"	454	"85-89"	14.044	21.011	31.79	45.608	51.823	64.122	79.494	111.154	164.055	239.671	323.335	433.618	532.272	639.084	768.02	945.012	1065.935
"Malawi"	454	"90-94"	2.95	4.495	7.449	12.426	19.759	24.872	33.88	45.741	67.883	104.895	159.876	224.189	317.899	398.199	494.49	615.863	786.046
"Malawi"	454	"95-99"	0.296	0.479	0.824	1.537	2.903	5.328	7.681	11.668	16.859	26.735	45.508	73.124	107.161	160.49	213.353	281.101	364.1
"Malawi"	454	"100+"	0.014	0.021	0.039	0.074	0.156	0.344	0.723	1.199	2.001	3.075	5.416	9.858	17.225	27.393	42.756	60.606	84.364
"Mauritius"	480	"0-4"	33.384	32.054	31.002	28.9	26.022	23.752	22.131	21.549	20.791	19.732	18.159	16.829	15.709	15.098	14.783	14.167	13.303
"Mauritius"	480	"5-9"	34.389	33.214	31.875	30.723	28.685	25.777	23.573	21.933	21.297	20.694	19.59	17.991	16.621	15.555	14.923	14.723	14.006
"Mauritius"	480	"10-14"	39.396	34.201	32.989	31.741	30.436	28.453	25.581	23.374	21.7	21.143	20.545	19.395	17.879	16.469	15.473	14.862	14.624
"Mauritius"	480	"15-19"	45.86	38.595	33.366	32.086	31.005	29.451	27.633	24.76	22.67	21.047	20.506	19.786	18.867	17.391	15.908	14.961	14.585
"Mauritius"	480	"20-24"	47.308	44.47	37.126	31.86	30.49	29.345	28.231	26.339	23.492	21.238	19.824	19.121	18.792	18	16.442	15.061	14.23
"Mauritius"	480	"25-29"	50.839	45.851	42.917	35.585	30.397	28.89	27.828	26.755	24.864	22.156	20.007	18.564	18.068	17.889	17.114	15.544	14.101
"Mauritius"	480	"30-34"	45.671	49.674	44.516	41.605	34.344	28.997	27.807	26.835	25.718	23.94	21.216	19.051	17.775	17.271	17.264	16.414	14.85
"Mauritius"	480	"35-39"	44.602	44.757	48.636	43.541	40.713	33.249	28.063	26.942	26.062	25.041	23.154	20.532	18.414	17.055	16.895	16.703	15.853
"Mauritius"	480	"40-44"	50.119	43.815	43.928	47.753	42.654	39.799	32.36	27.327	26.253	25.502	24.401	22.578	20.219	18.046	16.691	16.363	16.342
"Mauritius"	480	"45-49"	43.088	49.253	42.994	43.154	46.886	41.991	39.168	31.822	26.95	25.815	25.001	24.072	22.209	19.773	17.653	16.472	16.09
"Mauritius"	480	"50-54"	42.811	42.142	48.228	42.125	42.241	46.107	41.239	38.445	31.279	26.442	25.318	24.592	23.633	21.851	19.523	17.386	16.184
"Mauritius"	480	"55-59"	46.255	41.577	40.971	46.979	41.031	41.241	45.024	40.359	37.711	30.748	25.928	24.826	24.145	23.314	21.434	19.194	17.078
"Mauritius"	480	"60-64"	39.116	44.355	39.945	39.446	45.358	39.693	39.97	43.701	39.151	36.694	30.014	25.245	24.263	23.63	22.822	20.958	18.723
"Mauritius"	480	"65-69"	32.062	36.653	41.724	37.69	37.357	43.063	37.81	38.157	41.873	37.72	35.266	28.964	24.36	23.536	22.767	22.068	20.412
"Mauritius"	480	"70-74"	24.317	28.928	33.279	38.104	34.62	34.461	39.897	35.13	35.692	39.319	35.44	33.252	27.459	23.231	22.279	21.768	21.103
"Mauritius"	480	"75-79"	14.287	20.668	24.813	28.803	33.244	30.404	30.468	35.539	31.517	32.116	35.643	32.357	30.535	25.189	21.462	20.718	20.285
"Mauritius"	480	"80-84"	9.024	10.98	16.107	19.593	22.988	26.798	24.79	25.104	29.598	26.587	27.267	30.51	27.818	26.39	21.967	18.904	18.343
"Mauritius"	480	"85-89"	5.098	5.924	7.34	10.977	13.546	16.134	19.099	17.973	18.483	22.056	20.063	20.931	23.702	21.79	20.88	17.52	15.212
"Mauritius"	480	"90-94"	2.165	2.655	3.161	4.024	6.134	7.744	9.419	11.385	10.914	11.469	14.009	13.015	13.863	15.932	14.925	14.538	12.302
"Mauritius"	480	"95-99"	0.619	0.821	1.044	1.286	1.684	2.647	3.44	4.311	5.366	5.285	5.719	7.205	6.872	7.413	8.725	8.372	8.411
"Mauritius"	480	"100+"	0.098	0.155	0.216	0.286	0.367	0.5	0.817	1.104	1.433	1.852	1.899	2.143	2.773	2.699	3.021	3.666	3.639
"Mayotte"	175	"0-4"	17.872	18.489	19.685	21.058	21.843	21.832	21.872	21.742	21.809	21.992	21.894	21.545	21.104	20.591	19.926	19.957	19.772
"Mayotte"	175	"5-9"	17.424	17.832	18.541	19.673	21.057	21.837	21.826	21.771	21.714	21.854	21.767	21.847	21.391	21.077	20.621	20.028	19.848
"Mayotte"	175	"10-14"	17.212	17.407	17.815	18.528	19.667	21.064	21.892	21.893	21.724	21.733	21.799	21.771	21.772	21.425	21.048	20.77	20.041
"Mayotte"	175	"15-19"	14.578	17.17	17.399	17.834	18.523	19.643	20.935	21.84	22.116	22.028	21.971	21.987	22.085	22.07	21.345	21.135	20.77
"Mayotte"	175	"20-24"	12.227	14.501	17.221	17.354	17.626	18.46	19.681	21.025	21.96	22.152	22.127	21.88	21.764	22.235	22.009	21.861	21.396
"Mayotte"	175	"25-29"	9.716	12.158	14.518	17.144	17.126	17.42	18.497	19.715	21.213	22.095	21.87	22.05	21.697	21.625	22.158	22.272	21.741
"Mayotte"	175	"30-34"	9.583	9.642	12.153	14.376	17.013	17.021	17.562	18.323	19.513	21.161	22.155	22.142	22.669	21.501	21.826	21.858	22.018
"Mayotte"	175	"35-39"	8.92	9.513	9.615	12.12	14.247	16.77	16.91	17.575	18.141	19.778	21.277	22.168	22.056	22.141	21.937	21.674	21.705
"Mayotte"	175	"40-44"	7.798	8.849	9.478	9.631	11.926	14.272	16.82	17.068	17.559	18.245	19.796	21.168	22.013	21.993	22.026	22.192	21.553
"Mayotte"	175	"45-49"	6.103	7.728	8.802	9.445	9.455	11.833	14.189	16.718	17.068	17.524	18.269	19.815	21.238	22.148	22.177	21.888	22.181
"Mayotte"	175	"50-54"	4.662	6.038	7.672	8.749	9.323	9.386	11.861	14.077	16.761	16.925	17.552	18.314	19.723	21.339	21.87	22.145	21.99
"Mayotte"	175	"55-59"	3.562	4.595	5.971	7.604	8.632	9.24	9.355	11.784	14.099	16.704	16.93	17.578	18.338	19.69	21.209	21.822	21.963
"Mayotte"	175	"60-64"	2.712	3.483	4.509	5.873	7.458	8.524	9.143	9.269	11.679	13.927	16.641	16.849	17.457	18.334	19.59	21.243	21.691
"Mayotte"	175	"65-69"	2.106	2.616	3.372	4.379	5.707	7.284	8.341	8.975	9.114	11.49	13.788	16.446	16.655	17.219	18.199	19.448	21.154
"Mayotte"	175	"70-74"	1.494	1.987	2.481	3.215	4.195	5.483	7.024	8.084	8.725	8.873	11.232	13.522	16.178	16.437	16.909	17.92	19.258
"Mayotte"	175	"75-79"	1.108	1.354	1.816	2.288	2.986	3.921	5.168	6.659	7.678	8.311	8.521	10.803	13.068	15.706	15.944	16.554	17.487
"Mayotte"	175	"80-84"	0.679	0.929	1.151	1.566	1.993	2.632	3.5	4.652	6.055	7.015	7.639	7.868	10.132	12.273	14.832	15.111	15.683
"Mayotte"	175	"85-89"	0.393	0.5	0.699	0.885	1.226	1.585	2.13	2.874	3.875	5.082	6	6.642	6.888	8.961	10.942	13.168	13.679
"Mayotte"	175	"90-94"	0.169	0.241	0.316	0.454	0.588	0.836	1.105	1.517	2.085	2.87	3.849	4.616	5.15	5.495	7.236	8.942	10.87
"Mayotte"	175	"95-99"	0.063	0.08	0.118	0.159	0.236	0.317	0.462	0.629	0.887	1.245	1.767	2.419	2.968	3.404	3.662	4.905	6.218
"Mayotte"	175	"100+"	0.013	0.019	0.024	0.038	0.053	0.082	0.113	0.17	0.24	0.347	0.512	0.747	1.063	1.34	1.568	1.732	2.384
"Mozambique"	508	"0-4"	2618.096	2887.717	3114.672	3354.647	3544.95	3728.701	3879.448	3997.787	4089.711	4226.184	4302.293	4294.792	4337.803	4355.204	4343.975	4324.323	4264.732
"Mozambique"	508	"5-9"	2326.997	2562.599	2830.613	3066.043	3313.481	3512.733	3688.668	3853.717	3965.302	4071.405	4191.352	4262.687	4273.619	4329.664	4330.605	4323.066	4294.136
"Mozambique"	508	"10-14"	2066.807	2299.286	2534.121	2798.928	3041.281	3297.407	3490.841	3671.988	3833.097	3942.713	4067.179	4164.017	4239.647	4262.296	4296.69	4320.059	4302.646
"Mozambique"	508	"15-19"	1805.367	2046.44	2274.378	2510.625	2773.926	3024.864	3283.677	3459.583	3647.016	3831.436	3920.125	4045.413	4131.438	4213.916	4239.331	4277.049	4283.253
"Mozambique"	508	"20-24"	1515.523	1777.589	2013.647	2241.089	2479.485	2743.493	2987.225	3237.786	3434.404	3623.868	3796.035	3885.301	4007.393	4116.092	4160.567	4219.08	4230.351
"Mozambique"	508	"25-29"	1228.65	1469.371	1724.798	1959.022	2188.189	2415.89	2706.434	2940.144	3195.262	3367.249	3570.553	3727.629	3845.309	3908.678	4073.117	4124.787	4156.323
"Mozambique"	508	"30-34"	977.239	1166.141	1400.408	1653.715	1885.019	2102.848	2356.38	2627.734	2890.995	3115.65	3293.582	3502.821	3668.096	3786.394	3889.866	4006.402	4051.278
"Mozambique"	508	"35-39"	809.037	914.831	1099.778	1330.853	1578.893	1802.054	2037.875	2274.878	2566.248	2795.069	3051.211	3222.148	3406.235	3602.889	3721.203	3834.847	3934.432
"Mozambique"	508	"40-44"	651.747	761.671	867.95	1050.752	1276.382	1518.922	1744.765	1978.386	2215.252	2500.444	2737.84	2975.6	3161.737	3349.646	3537.995	3664.207	3785.938
"Mozambique"	508	"45-49"	530.527	620.221	727.445	833.55	1014.426	1237.175	1474.339	1701.158	1937.319	2172.341	2453.557	2687.816	2921.813	3114.227	3298.434	3481.78	3609.391
"Mozambique"	508	"50-54"	459.254	507.461	595.686	702.057	806.747	986.417	1202.699	1436.055	1662.812	1898.661	2137.796	2410.655	2654.866	2864.545	3076.306	3261.427	3431.232
"Mozambique"	508	"55-59"	383.553	436.776	484.713	571.596	675.973	779.366	955.06	1167.114	1399.804	1625.029	1862.067	2100.13	2369.594	2608.941	2825.996	3038.4	3211.937
"Mozambique"	508	"60-64"	310.951	358.626	410.907	458.131	543.092	645.375	747.043	918.075	1131.852	1359.616	1580.838	1816.86	2042.903	2313.688	2546.645	2774.562	2962.265
"Mozambique"	508	"65-69"	243.965	280.243	325.861	376.212	422.932	504.436	603.544	702.315	867.018	1072.818	1298.644	1522.174	1743.189	1975.249	2224.669	2450.343	2675.359
"Mozambique"	508	"70-74"	179.887	206.816	240.558	283.08	330.523	374.666	451.449	545.086	638.076	789.835	988.582	1209.916	1420.792	1638.745	1860.667	2103.108	2337.13
"Mozambique"	508	"75-79"	117.385	137.875	160.891	191.058	227.803	270.081	310.346	379.385	464.168	548.974	692.426	872.568	1076.469	1275.601	1475.156	1693.355	1918.678
"Mozambique"	508	"80-84"	62.061	76.971	92.522	110.721	133.163	162.595	196.1	231.811	288.069	359.198	431.659	553.548	706.493	880.193	1045.233	1242.033	1463.759
"Mozambique"	508	"85-89"	23.648	30.596	39.273	48.894	61.35	76.359	96.365	118.999	146.24	187.25	238.265	293.666	379.603	497.59	631.179	767.007	919.952
"Mozambique"	508	"90-94"	5.859	8.09	10.898	14.658	19.271	25.41	33.1	43.41	56.121	71.757	95.577	125.506	157.066	209.913	284.47	364.563	462.202
"Mozambique"	508	"95-99"	0.833	1.218	1.777	2.546	3.62	5.017	7.062	9.57	13.469	18.196	24.408	33.675	45.639	59.504	82.486	113.942	153.146
"Mozambique"	508	"100+"	0.062	0.092	0.143	0.223	0.339	0.509	0.75	1.111	1.615	2.404	3.444	4.832	6.936	9.732	13.373	19.229	27.514
"Reunion"	638	"0-4"	30.57	29.923	28.664	27.312	26.466	25.417	23.95	22.398	21.341	20.506	19.835	18.477	17.406	15.889	15.086	14.364	13.332
"Reunion"	638	"5-9"	31.352	30.252	29.205	28.195	27.072	25.898	24.662	23.306	21.878	20.945	20.447	19.412	17.642	16.45	15.488	14.888	13.242
"Reunion"	638	"10-14"	32.697	30.802	29.599	28.54	27.776	26.64	25.268	24.273	22.405	21.554	20.57	19.895	18.502	16.796	16.213	15.138	13.631
"Reunion"	638	"15-19"	33.05	31.805	29.803	28.951	27.898	27.111	24.962	24.479	23.013	21.62	20.752	19.878	18.632	16.903	16.401	14.585	13.433
"Reunion"	638	"20-24"	30.477	31.727	30.288	28.51	27.703	26.493	25.005	24.237	22.711	20.972	19.868	19.157	17.224	15.741	15.497	14.305	12.682
"Reunion"	638	"25-29"	29.909	29.319	30.589	29.16	27.784	27.082	25.41	24.516	22.931	21.349	19.53	18.623	17.492	15.946	15.19	14.433	13.226
"Reunion"	638	"30-34"	28.941	29.886	29.351	30.6	29.201	27.822	26.996	25.491	24.515	22.818	21.414	19.562	18.705	17.486	16.02	15.225	14.475
"Reunion"	638	"35-39"	27.077	29.421	30.448	29.669	31.008	29.713	28.155	26.952	26.129	24.775	23.45	21.566	20.232	18.948	17.86	16.272	15.762
"Reunion"	638	"40-44"	29.478	27.407	29.696	30.597	30.01	31.292	29.612	28.219	27.354	26.419	25.052	23.814	21.93	20.441	19.213	17.853	16.623
"Reunion"	638	"45-49"	31.254	29.356	27.324	29.635	30.442	29.804	31.259	29.592	28.221	27.279	26.363	25.083	23.707	21.91	20.337	19.288	17.72
"Reunion"	638	"50-54"	35.162	31.033	29.177	27.193	29.453	30.324	29.644	31.154	29.536	28.133	27.234	26.384	25.047	23.618	21.846	20.242	19.278
"Reunion"	638	"55-59"	32.191	34.935	30.912	29.087	27.114	29.537	30.271	29.517	31.178	29.611	28.237	27.135	26.229	25.066	23.475	21.89	20.257
