"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Myanmar"	104	27562.17	28272.939	28795.388	29100.815	29142.027	28959.695	28498.524	27839.242	26872.976	25918.293	24850.247	23662.651	22546.112	21329.163	19970.419	18693.495	17555.471	16429.307
"Philippines"	608	49886.839	53050.537	55906.952	58575.015	60760.174	62639.192	63871.643	64819.829	65132.962	65216.296	64422.884	63473.664	62131.812	60635.013	59160.916	57113.502	54856.917	52871.461
"Singapore"	702	2838.705	2984.185	3077.12	3106.117	3096.741	3025.582	2984.744	2890.64	2732.165	2562.184	2372.952	2176.175	2002.782	1852.215	1651.564	1461.922	1341.088	1221.618
"Thailand"	764	34464.57	34397.171	34128.096	33586.307	32720.003	31699.679	30407.048	28930.85	27306.926	25571.172	23635.657	22083.382	20651.341	19282.607	17851.099	16553.895	15135.693	14044.159
"Timor-Leste"	626	583.192	600.639	630.122	660.661	702.916	732.847	779.8	811.819	855.821	881.307	897.532	899.441	925.98	931.891	946.23	936.982	922.68	901.674
"Viet Nam"	704	47223.132	49027.249	50567.718	51645.838	52266.631	52728.135	52825.142	52727.153	52015.438	50974.16	49784.116	48306.919	47045.757	45414.206	43894.936	42152.454	40336.842	38520.023
"Armenia"	51	1618.201	1574.259	1507.238	1432.099	1352.794	1264.697	1178.072	1097.867	1025.365	945.129	871.813	787.989	708.063	638.95	571.954	515.94	466.22	418.687
"Azerbaijan"	31	4898.422	5095.495	5200.891	5240.778	5256.906	5243.288	5176.843	5078.071	4952.809	4784.155	4615.642	4453.905	4249.896	4077.129	3913.708	3755.945	3596.54	3440.32
"Bahrain"	48	523.63	553.991	576.813	588.069	603.03	615.436	604.718	600.482	588.588	572.039	573.544	560.491	550.934	542.15	538.521	532.448	533.89	528.626
"Cyprus"	196	570.808	568.236	559.013	543.123	524.349	500.044	479.676	458.901	429	397.232	366.159	332.625	297.079	264.154	235.502	210.725	190.974	173.117
"Georgia"	268	2091.661	1927.591	1759.676	1577.741	1401.795	1240.761	1079.621	929.885	801.215	680.582	574.788	476.027	410.488	348.107	296.294	255.095	215.374	190.271
"Iraq"	368	17986.418	20243.932	22428.86	24792.046	27538.116	30224.927	33082.234	35652.348	37854.841	40072.615	42013.256	43661.398	45279.945	46444.789	47712.124	48510.001	49187.684	48985.521
"Israel"	376	4065.413	4166.447	4275.943	4350.877	4426.961	4504.065	4578.062	4628.842	4591.012	4617.189	4637.113	4611.343	4622.811	4449.2	4449.181	4402.917	4259.684	4101.057
"Jordan"	400	3705.533	3731.734	3827.995	3896.277	3937.467	3939.109	4091.176	4066.538	4006.348	4010.892	3963.338	3871.628	3755.133	3671.801	3511.489	3474.078	3305.989	3153.563
"Kuwait"	414	1705.679	1801.046	1848.131	1908.534	1900.106	1938.685	2067.18	2160.404	2312.805	2362.926	2381.003	2458.478	2548.111	2668.46	2751.755	2886.797	2921.78	3021.368
"Lebanon"	422	2912.214	2997.109	2968.855	2881.108	2781.205	2722.335	2617.975	2593.474	2546.706	2425.551	2344.993	2303.327	2216.521	2112.855	1999.379	1878.574	1778.437	1683.395
"Oman"	512	1511.914	1671.47	1805.112	1905.216	1985.92	2059.389	2132.973	2187.836	2222.247	2209.973	2214.428	2200.087	2233.925	2259.634	2241.458	2234.784	2211.515	2211.906
"Qatar"	634	611.636	622.011	665.314	717.596	806.93	898.05	1023.196	1133.296	1235.038	1326.23	1432.616	1488.806	1553.748	1644.794	1737.099	1860.17	1898.529	1964.787
"Saudi Arabia"	682	13704.462	14800.16	15690.553	16346.584	16966.827	17545.659	17836.508	18102.416	18224.9	17918.449	17863.703	17684.859	17226.348	16791.448	16285.285	15985.071	15876.436	15400.111
"State of Palestine"	275	2301.716	2391.13	2506.644	2636.606	2766.85	2846.822	2895.486	3004.839	3060.092	3042.514	3036.761	3041.719	3021.626	3028.657	3004.569	2892.35	2782.029	2650.942
"Syrian Arab Republic"	760	9135.904	8306.693	8160.391	8577.893	9154.812	9378.112	9398.191	9238.806	9190.24	9027.834	8794.272	8635.278	8405.278	7943.999	7546.477	7156.823	6642.698	6126.319
"Turkey"	792	39991.268	42135.868	43965.475	45378.811	46353.003	47163.313	47557.594	47503.219	47182.061	46738.058	45818.63	44679.389	43507.675	41964.64	40537.449	38929.789	36923.7	35047.583
