"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
818	"Egypt"	-388.133	-412.016	-453.38	-495.353	-538.896	-583.74	-628.597	-672.197	-712.955	-749.694	-781.778	-809.365	-834.266	-857.65	-878.655	-896.294	-912.551
434	"Libya"	-403.693	-301.851	-258.347	-216.176	-176.094	-138.031	-102.052	-68.747	-39.065	-14.313	4.862	18.625	28.236	35.394	41.832	48.354	55.205
504	"Morocco"	-465.6	-559.816	-585.261	-609.472	-631.563	-649.841	-662.697	-669.19	-669.267	-663.931	-653.504	-638.784	-620.929	-600.132	-576.807	-552.649	-528.912
729	"Sudan"	-275.196	-91.382	-64.423	-39.543	-21.581	-12.469	-8.474	-8.13	-12.672	-18.67	-19.504	-18.072	-18.849	-24.218	-32.664	-38.546	-42.376
788	"Tunisia"	-54.26	-74.236	-77.482	-79.934	-80.966	-80.511	-79.111	-77.103	-74.697	-72.685	-71.824	-72.104	-73.044	-74.085	-74.382	-73.827	-72.963
732	"Western Sahara"	-11.478	10.971	15.509	19.093	21.215	22.073	22.415	22.763	23.589	24.786	25.723	26.085	25.759	24.875	23.711	22.361	20.67
72	"Botswana"	16.985	13.628	12.425	11.211	9.925	8.604	7.329	6.158	5.114	4.152	3.22	2.276	1.352	0.476	-0.296	-0.992	-1.671
426	"Lesotho"	-30.434	-38.207	-39.868	-41.446	-42.979	-44.514	-45.976	-47.208	-48.088	-48.582	-48.69	-48.431	-47.92	-47.27	-46.63	-46.069	-45.549
516	"Namibia"	-5.916	-4.697	-7.116	-9.424	-11.32	-12.654	-13.479	-13.837	-13.863	-13.806	-13.43	-12.699	-11.867	-11.162	-10.408	-9.567	-8.739
710	"South Africa"	596.818	487.258	513.292	538.321	561.233	579.176	588.283	585.596	571.923	550.92	526.891	502.96	480.938	461.599	443.515	424.499	404.536
748	"Swaziland"	-16.33	-18.591	-19.009	-19.5	-20.041	-20.635	-21.268	-21.895	-22.447	-22.847	-23.076	-23.154	-23.067	-22.872	-22.662	-22.504	-22.4
204	"Benin"	-12.582	-3.079	-5.788	-8.626	-11.515	-14.533	-18.073	-22.343	-27.609	-33.647	-40.177	-45.942	-49.879	-51.973	-52.764	-53.448	-54.3
854	"Burkina Faso"	-163.696	-172.937	-201.921	-231.188	-260.51	-289.081	-316.063	-341.107	-364.118	-384.773	-403.878	-422.96	-442.248	-460.179	-475.684	-489.115	-501.499
132	"Cabo Verde"	-11.728	-7.263	-6.273	-5.398	-4.797	-4.542	-4.597	-4.897	-5.303	-5.675	-5.928	-5.968	-5.799	-5.497	-5.123	-4.724	-4.325
384	"C~A'te d'Ivoire"	72.734	112.574	111.228	108.736	105.859	103.085	102.173	106.577	117.565	133.919	152.159	168.023	178.568	185.367	192.766	203.025	215.587
