"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
52	"Barbados"	5.169	5.912	6.819	7.086	7.326	7.514	7.653	7.75	7.801	7.801	7.729	7.589	7.409	7.229	7.079	6.977	6.901
192	"Cuba"	0.3	0.687	0.718	0.718	0.719	0.727	0.753	0.797	0.847	0.89	0.917	0.924	0.923	0.924	0.931	0.941	0.95
531	"Cura~ASSao"	19.327	21.261	19.907	19.327	18.786	18.349	18.058	17.901	17.803	17.741	17.744	17.803	17.865	17.894	17.892	17.874	17.848
214	"Dominican Republic"	-1.996	-1.769	-1.508	-1.366	-1.23	-1.106	-0.995	-0.899	-0.816	-0.747	-0.686	-0.629	-0.579	-0.542	-0.513	-0.491	-0.479
308	"Grenada"	9.684	16.216	17.59	17.565	17.53	17.473	17.422	17.369	17.281	17.125	16.914	16.653	16.439	16.366	16.484	16.77	17.135
312	"Guadeloupe"	7.265	8.713	8.187	8.306	8.412	8.498	8.579	8.67	8.808	8.981	9.17	9.34	9.441	9.469	9.456	9.436	9.405
332	"Haiti"	-1.964	-1.563	-1.202	-1.014	-0.836	-0.679	-0.555	-0.464	-0.398	-0.345	-0.3	-0.259	-0.218	-0.18	-0.144	-0.108	-0.071
388	"Jamaica"	0.672	2.939	5.609	6.517	7.372	8.146	8.838	9.441	9.935	10.289	10.515	10.62	10.617	10.539	10.42	10.275	10.123
474	"Martinique"	4.289	5.49	6.611	7.052	7.448	7.749	7.947	8.06	8.115	8.121	8.078	7.98	7.839	7.686	7.542	7.412	7.291
630	"Puerto Rico"	-0.016	1.706	2.639	2.91	3.166	3.4	3.605	3.769	3.899	3.999	4.053	4.066	4.043	4	3.942	3.867	3.782
662	"Saint Lucia"	5.384	6.957	7.909	8.435	8.925	9.339	9.655	9.889	10.072	10.224	10.353	10.453	10.52	10.557	10.59	10.633	10.687
670	"Saint Vincent and the Grenadines"	-4.498	-2.367	-0.527	0.405	1.298	2.138	2.919	3.622	4.249	4.81	5.334	5.849	6.372	6.922	7.508	8.132	8.778
780	"Trinidad and Tobago"	3.998	4.575	5.402	5.563	5.711	5.823	5.888	5.903	5.86	5.754	5.618	5.497	5.425	5.423	5.48	5.577	5.697
850	"United States Virgin Islands"	27.108	27.916	28.58	28.438	28.255	28.047	27.844	27.697	27.625	27.534	27.406	27.259	27.196	27.313	27.598	27.957	28.339
84	"Belize"	13.063	13.683	14.974	14.753	14.506	14.211	13.863	13.48	13.119	12.837	12.659	12.554	12.477	12.421	12.377	12.337	12.296
188	"Costa Rica"	3.128	3.729	3.961	4	4.038	4.07	4.092	4.105	4.106	4.097	4.088	4.089	4.105	4.127	4.149	4.164	4.175
222	"El Salvador"	-5.236	-3.746	-2.403	-1.825	-1.273	-0.759	-0.289	0.137	0.518	0.855	1.148	1.4	1.611	1.786	1.932	2.055	2.17
320	"Guatemala"	0.127	0.702	1.167	1.376	1.573	1.747	1.899	2.033	2.152	2.252	2.326	2.368	2.367	2.331	2.276	2.216	2.159
340	"Honduras"	0.343	1.177	1.278	1.431	1.573	1.695	1.797	1.885	1.954	1.997	2.016	2.019	2.008	1.989	1.961	1.918	1.867
484	"Mexico"	0.535	0.589	0.589	0.661	0.727	0.788	0.841	0.884	0.918	0.95	0.993	1.054	1.126	1.197	1.25	1.276	1.284
558	"Nicaragua"	-2.849	-1.887	-1.226	-0.843	-0.473	-0.13	0.18	0.461	0.713	0.943	1.151	1.327	1.465	1.566	1.637	1.685	1.723
591	"Panama"	2.81	3.209	3.439	3.502	3.557	3.599	3.629	3.65	3.665	3.679	3.695	3.714	3.728	3.73	3.712	3.676	3.628
32	"Argentina"	2.061	2.455	2.503	2.538	2.567	2.582	2.582	2.569	2.547	2.518	2.486	2.454	2.424	2.403	2.401	2.415	2.438
68	"Bolivia (Plurinational State of)"	-0.218	0.186	0.414	0.521	0.621	0.707	0.78	0.841	0.894	0.936	0.964	0.976	0.967	0.938	0.891	0.829	0.757
76	"Brazil"	1.007	1.231	1.484	1.49	1.491	1.484	1.471	1.458	1.448	1.442	1.44	1.44	1.44	1.434	1.416	1.387	1.351
152	"Chile"	3.436	3.762	3.846	3.851	3.853	3.852	3.852	3.86	3.877	3.905	3.938	3.968	4	4.033	4.064	4.088	4.109
170	"Colombia"	0.473	0.793	0.957	1.053	1.145	1.233	1.318	1.403	1.488	1.575	1.66	1.741	1.812	1.868	1.91	1.942	1.97
218	"Ecuador"	0.683	1.002	1.281	1.345	1.4	1.44	1.464	1.474	1.476	1.48	1.49	1.507	1.525	1.537	1.541	1.543	1.545
254	"French Guiana"	20.576	25.554	26.834	26.079	25.387	24.836	24.5	24.391	24.475	24.62	24.66	24.483	24.135	23.7	23.231	22.725	22.19
328	"Guyana"	4.033	7.965	10.906	12.113	13.241	14.245	15.136	15.987	16.854	17.742	18.599	19.34	19.889	20.242	20.45	20.572	20.658
600	"Paraguay"	-0.953	-0.213	0.458	0.677	0.886	1.07	1.225	1.355	1.469	1.573	1.667	1.744	1.798	1.831	1.85	1.863	1.875
604	"Peru"	-0.092	0.479	0.848	0.971	1.083	1.181	1.254	1.304	1.336	1.358	1.374	1.397	1.435	1.486	1.548	1.615	1.68
740	"Suriname"	9.005	10.638	12.968	13.521	14.07	14.576	15.014	15.364	15.628	15.816	15.953	16.102	16.307	16.578	16.923	17.322	17.754
858	"Uruguay"	2.11	2.453	2.679	2.674	2.666	2.652	2.627	2.604	2.597	2.602	2.612	2.628	2.652	2.685	2.736	2.802	2.873
862	"Venezuela (Bolivarian Republic of)"	0.986	1.104	1.214	1.204	1.194	1.184	1.176	1.17	1.165	1.157	1.144	1.124	1.101	1.079	1.058	1.036	1.014
905	"NORTHERN AMERICA"	5.126	5.476	5.394	5.401	5.409	5.412	5.404	5.392	5.373	5.356	5.347	5.342	5.335	5.32	5.298	5.272	5.245
124	"Canada"	9.033	8.788	8.898	8.773	8.642	8.522	8.426	8.351	8.287	8.233	8.202	8.202	8.225	8.259	8.298	8.332	8.361
840	"United States of America"	5.014	5.333	5.457	5.478	5.497	5.505	5.495	5.474	5.446	5.42	5.4	5.381	5.356	5.319	5.276	5.235	5.198
909	"OCEANIA"	7.867	8.053	7.894	7.654	7.436	7.257	7.137	7.095	7.125	7.196	7.273	7.327	7.337	7.289	7.197	7.088	6.98
36	"Australia"	13.063	13.056	12.721	12.382	12.075	11.831	11.681	11.649	11.731	11.882	12.065	12.247	12.394	12.494	12.561	12.623	12.692
554	"New Zealand"	5.887	6.428	6.494	6.449	6.414	6.394	6.384	6.374	6.367	6.364	6.371	6.395	6.425	6.447	6.453	6.435	6.396
242	"Fiji"	2.652	5.284	6.295	6.744	7.191	7.635	8.054	8.429	8.748	8.998	9.164	9.221	9.192	9.131	9.077	9.032	8.998
540	"New Caledonia"	9.48	9.52	9.32	9.349	9.361	9.369	9.371	9.355	9.318	9.258	9.175	9.066	8.945	8.832	8.736	8.649	8.57
598	"Papua New Guinea"	1.229	1.39	1.629	1.657	1.68	1.694	1.695	1.683	1.661	1.634	1.608	1.586	1.569	1.56	1.562	1.575	1.592
90	"Solomon Islands"	-2.34	-1.34	-0.302	0.088	0.464	0.816	1.138	1.42	1.647	1.806	1.904	1.96	1.992	2.017	2.044	2.079	2.118
548	"Vanuatu"	4.607	4.161	4.316	4.298	4.266	4.22	4.168	4.123	4.089	4.062	4.038	4.024	4.013	4.013	4.035	4.079	4.133
316	"Guam"	5.992	6.947	7.964	8.006	8.051	8.097	8.131	8.129	8.094	8.049	8.01	8.006	8.054	8.14	8.21	8.237	8.233
296	"Kiribati"	1.344	1.737	2.876	3.029	3.162	3.275	3.375	3.461	3.542	3.631	3.721	3.782	3.789	3.744	3.671	3.594	3.521
583	"Micronesia (Fed. States of)"	5.281	10.512	14.838	15.509	16.086	16.547	16.886	17.088	17.148	17.117	17.029	16.905	16.772	16.684	16.685	16.816	17.03
258	"French Polynesia"	6.336	7.82	7.978	8.064	8.139	8.203	8.232	8.219	8.173	8.127	8.09	8.046	7.975	7.864	7.721	7.57	7.42
882	"Samoa"	-7.7	-3.714	-0.887	0.677	2.194	3.648	5.016	6.253	7.344	8.268	9.008	9.583	10.006	10.287	10.43	10.472	10.465
776	"Tonga"	-3.545	1.253	5.787	7.244	8.652	9.951	11.113	12.117	12.984	13.758	14.452	15.068	15.593	16.041	16.426	16.734	16.987
